"Quantcast","San Francisco","CA","https://www.secondmarket.com/company/quantcast","http://www.quantcast.com/","2010-01-01","2.7E7"
"Covestor","New York","NY","https://www.secondmarket.com/company/covestor","http://www.covestor.com","2010-02-01","3600000.0"
"ProFounder","Los Angeles","CA","https://www.secondmarket.com/company/profounder","http://www.profounder.com","2011-01-01","1300000.0"
"Bazaarvoice","Austin","TX","https://www.secondmarket.com/company/bazaarvoice","http://www.bazaarvoice.com","2008-06-01","7100000.0"
"Clickable","New York","NY","https://www.secondmarket.com/company/clickable","http://www.clickable.com/","2011-10-01","1.2E7"
"Ooyala","Mountain View","CA","https://www.secondmarket.com/company/ooyala","http://www.ooyala.com/","2011-07-01","2.4E7"
"Marketo","San Mateo","CA","https://www.secondmarket.com/company/marketo","http://www.marketo.com","2011-11-01","5.0E7"
"Zong","Menlo Park","CA","https://www.secondmarket.com/company/zong","http://www.zong.com","2010-04-01","1.5E7"
"Tremor Video","New York","NY","https://www.secondmarket.com/company/tremor-media","http://www.tremorvideo.com","2011-09-01","3.7E7"
"RockYou","Redwood City","CA","https://www.secondmarket.com/company/rockyou","http://www.rockyou.com/","2010-06-01","1.0E7"
"The Climate Corporation","San Francisco","CA","https://www.secondmarket.com/company/weatherbill","http://climate.com","2011-02-01","4.2E7"
"Savored","New York","NY","https://www.secondmarket.com/company/savored","https://savored.com/","2010-12-01","3000000.0"
"LifeLock","Tempe","AZ","https://www.secondmarket.com/company/lifelock","http://www.lifelock.com/","2009-08-01","4.0E7"
"Lot18","New York","NY","https://www.secondmarket.com/company/lot18","http://www.lot18.com","2011-11-01","3.0E7"
"Jobvite","Burlingame","CA","https://www.secondmarket.com/company/jobvite","http://www.jobvite.com/","2011-05-01","1.5E7"
"AdMeld","New York","NY","https://www.secondmarket.com/company/admeld","http://www.admeld.com","2010-08-01","1.5E7"
"Elance","Mountain View","CA","https://www.secondmarket.com/company/elance","http://www.elance.com","2000-09-01","5.0E7"
"adBrite","San Francisco","CA","https://www.secondmarket.com/company/adbrite","http://adbrite.com","2007-11-01","2.3E7"
"Yext","New York","NY","https://www.secondmarket.com/company/yext","http://www.yext.com","2011-07-01","1.0E7"
"BlueKai","Bellevue","WA","https://www.secondmarket.com/company/bluekai","http://www.bluekai.com/","2010-02-01","2.1E7"
"Ning","Palo Alto","CA","https://www.secondmarket.com/company/ning","http://www.ning.com","2009-07-01","1.5E7"
"Tapad","New York","NY","https://www.secondmarket.com/company/tapadcom","http://www.tapad.com","2011-03-01","1800000.0"
"Hashable","New York City","NY","https://www.secondmarket.com/company/hashable","http://hashable.com/","2010-11-01","4000000.0"
"Sonos","Santa Barbara","CA","https://www.secondmarket.com/company/sonos","http://www.sonos.com","2010-03-01","2.5E7"
"Federated Media","San Francisco","CA","https://www.secondmarket.com/company/federated-media","http://federatedmedia.net","2008-04-01","5.0E7"
"On Deck Capital","New York","NY","https://www.secondmarket.com/company/on-deck-capital","http://www.ondeckcapital.com","2011-08-01","1.9E7"
"HootSuite","Vancouver","Canada","https://www.secondmarket.com/company/hootsuite","http://www.hootsuite.com","2011-09-01","3000000.0"
"Rearden Commerce","Foster City","CA","https://www.secondmarket.com/company/rearden-commerce","http://www.reardencommerce.com/","2011-09-01","1.33E8"
"Expensify","San Francisco","CA","https://www.secondmarket.com/company/expensify","https://www.expensify.com","2010-09-01","5700000.0"
"Wealthfront","Palo Alto","CA","https://www.secondmarket.com/company/wealthfront","https://www.wealthfront.com/","2009-12-01","7500000.0"
"YuMe","Redwood City","CA","https://www.secondmarket.com/company/yume","http://www.yume.com","2011-11-01","1.1E7"
"Xoom Corporation","San Francisco","CA","https://www.secondmarket.com/company/xoom","http://xoom.com","2011-11-01","2.5E7"
"Adknowledge","Kansas City","MO","https://www.secondmarket.com/company/adknowledge","http://adknowledge.com","2011-01-01","2.0E8"
"WhatsApp","Santa Clara","CA","https://www.secondmarket.com/company/whatsapp","http://www.whatsapp.com/","2011-04-01","8000000.0"
"ShoeDazzle","Los Angeles","CA","https://www.secondmarket.com/company/shoedazzle","http://www.shoedazzle.com/","2011-05-01","4.0E7"
"Say Media","San Francisco","CA","https://www.secondmarket.com/company/say-media","http://www.saymedia.com/","2007-09-01","1.5E7"
"Shopify","Ottawa","Ontario","https://www.secondmarket.com/company/shopify","http://www.shopify.com","2011-10-01","1.5E7"
"Twilio","San Francisco","CA","https://www.secondmarket.com/company/twilio","http://www.twilio.com","2011-12-01","1.7E7"
"Swype","Seattle","WA","https://www.secondmarket.com/company/swype","http://www.swype.com","2011-07-01","2500000.0"
"MediaMath","New York","NY","https://www.secondmarket.com/company/mediamath","http://www.mediamath.com","2011-03-01","1.4E7"
"Kiva Systems","North Reading","MA","https://www.secondmarket.com/company/kiva-systems","http://www.kivasystems.com/","2006-05-01","1.0E7"
"GlobalLogic","McLean","VA","https://www.secondmarket.com/company/globallogic","http://www.globallogic.com/","2006-03-01","1.2E7"
"iContact","Morrisville","NC","https://www.secondmarket.com/company/icontact","http://icontact.com","2010-08-01","4.0E7"
"TaskRabbit","San Francisco","CA","https://www.secondmarket.com/company/taskrabbit","http://www.taskrabbit.com","2011-12-01","1.7E7"
"MiaSol̩","Santa Clara","CA","https://www.secondmarket.com/company/miasol","http://www.miasole.com/","2011-02-01","1.06E8"
"Amobee","Redwood City","CA","https://www.secondmarket.com/company/amobee-media-systems","http://www.amobee.com","2009-10-01","0.0"
"Face.com","Tel-Aviv","Israel","https://www.secondmarket.com/company/facecom","http://face.com","2010-09-01","4300000.0"
"LiveOps","Santa Clara","CA","https://www.secondmarket.com/company/liveops","http://www.liveops.com","2007-02-01","2.8E7"
"obopay","Redwood City","CA","https://www.secondmarket.com/company/obopay","http://obopay.com","2009-03-01","7.0E7"
"Proofpoint","Sunnyvale","CA","https://www.secondmarket.com/company/proofpoint","http://www.proofpoint.com","2008-02-01","2.8E7"
"Dwolla","Des Moines","IA","https://www.secondmarket.com/company/dwolla","http://www.dwolla.com","2010-11-01","1000000.0"
"Efficient Frontier","Sunnyvale","CA","https://www.secondmarket.com/company/efficient-frontier","http://www.efrontier.com/","2006-08-01","6000000.0"
"Cash4Gold","Pompano Beach","FL","https://www.secondmarket.com/company/cash4gold","http://www.cash4gold.com/","2009-05-01","2.0E7"
"Blip.tv","New York","NY","https://www.secondmarket.com/company/bliptv","http://blip.tv/","2011-12-01","6000000.0"
"BirchBox","New York","NY","https://www.secondmarket.com/company/birchbox","http://www.birchbox.com","2011-11-01","3.0E7"
"BranchOut","San Francisco","CA","https://www.secondmarket.com/company/branchout","http://www.branchout.com","2011-05-01","1.8E7"
"PayNearMe","Mountain View","CA","https://www.secondmarket.com/company/paynearme","http://www.paynearme.com","2010-11-01","1.6E7"
"Adchemy","Foster City","CA","https://www.secondmarket.com/company/adchemy","http://www.adchemy.com","2011-09-01","6.1E7"
"GridPoint","Arlington","VA","https://www.secondmarket.com/company/gridpoint","http://gridpoint.com","2011-01-01","2.3E7"
"Creative Artists Agency","Los Angeles","CA","https://www.secondmarket.com/company/creative-artists-agency","http://www.caa.com","2010-10-01","0.0"
"Parallels","Renton","WA","https://www.secondmarket.com/company/parallels","http://www.parallels.com","2005-06-01","1.2E7"
"Marin Software","San Francisco","CA","https://www.secondmarket.com/company/marin-software","http://www.marinsoftware.com/index.html","2011-04-01","1.6E7"
"Kno","Santa Clara","CA","https://www.secondmarket.com/company/kno","http://kno.com/","2011-06-01","2500000.0"
"Abound Solar","Loveland","CO","https://www.secondmarket.com/company/abound-solar","http://www.abound.com","2010-12-01","1.1E8"
"Posterous","San Francisco","CA","https://www.secondmarket.com/company/posterous","http://posterous.com/","2011-09-01","5000000.0"
"Solyndra","Freemont","CA","https://www.secondmarket.com/company/solyndra","http://www.solyndra.com","2011-06-01","1.0E7"
"Everyday Health","New York","NY","https://www.secondmarket.com/company/everyday-health","http://www.everydayhealth.com/","2010-11-01","2.0E7"
"InMobi","Bangalore","India","https://www.secondmarket.com/company/inmobi","http://www.inmobi.com/","2011-09-01","2.0E8"
"Wonga","London","United Kingdom","https://www.secondmarket.com/company/wonga","https://www.wonga.com/","2011-02-01","0.0"
"Betterment","New York","NY","https://www.secondmarket.com/company/betterment","https://www.betterment.com","2010-12-01","3000000.0"
"AxialMarket","New York","NY","https://www.secondmarket.com/company/axialmarket","http://www.axialmarket.com","2010-11-01","2000000.0"
"Tableau Software","Seattle","WA","https://www.secondmarket.com/company/tableau-software","http://www.tableausoftware.com","2008-08-01","1.0E7"
"Badoo","London","United Kingdom","https://www.secondmarket.com/company/badoo","http://www.badoo.com","2008-01-01","3.0E7"
"Flixster","San Francisco","CA","https://www.secondmarket.com/company/flixster","http://www.flixster.com","2008-04-01","5000000.0"
"Brooklyn Brewery","Brooklyn","NY","https://www.secondmarket.com/company/brooklyn-brewery","http://www.brooklynbrewery.com/","2009-10-01","800000.0"
"SeatGeek","New York","NY","https://www.secondmarket.com/company/seatgeek","http://www.SeatGeek.com/","2011-02-01","0.0"
"Nextag","San Mateo","CA","https://www.secondmarket.com/company/nextag","http://www.nextag.com/","1999-11-01","7000000.0"
"SunRun","San Francisco","CA","https://www.secondmarket.com/company/sunrun","http://www.sunrunhome.com","2010-06-01","5.5E7"
"Gazelle","Boston","MA","https://www.secondmarket.com/company/gazelle","http://www.gazelle.com/","2011-07-01","2.2E7"
"Art.com","Emeryville","CA","https://www.secondmarket.com/company/artcom","http://art.com","2005-02-01","3.0E7"
"OANDA","New York","NY","https://www.secondmarket.com/company/oanda","http://www.oanda.com/","2007-09-01","1.0E8"
"CrowdStar","Burlingame","CA","https://www.secondmarket.com/company/crowdstar","http://www.crowdstar.com/","2011-05-01","2.3E7"
"56.com","Chao Yang District","Beijing","https://www.secondmarket.com/company/56com","http://www.56.com/","2007-12-01","2.0E7"
"ModCloth","Pittsburgh","PA","https://www.secondmarket.com/company/modcloth","http://www.modcloth.com","2010-06-01","1.9E7"
"groSolar","White River","VT","https://www.secondmarket.com/company/grosolar","http://www.grosolar.com","2008-06-01","2500000.0"
"360buy.com","Beijing","China","https://www.secondmarket.com/company/360buycom","http://www.360buy.com/","2011-03-01","0.0"
"BillFloat","San Francisco","CA","https://www.secondmarket.com/company/billfloat","http://www.billfloat.com/","2010-07-01","4500000.0"
"BridgeLux","Sunnyvale","CA","https://www.secondmarket.com/company/bridgelux","http://www.bridgelux.com/","2011-10-01","1.5E7"
"GetJar","Vilnius","Lithuania","https://www.secondmarket.com/company/getjar-networks","http://www.getjar.com","2011-02-01","2.5E7"
"Technorati","San Francisco","CA","https://www.secondmarket.com/company/technorati","http://technorati.com","2009-10-01","2000000.0"
"2tor","New York","NY","https://www.secondmarket.com/company/2tor","http://2tor.com/","2011-03-01","3.2E7"
"Fab","New York","NY","https://www.secondmarket.com/company/fabcom","http://www.fab.com","2011-12-01","4.0E7"
"Foodspotting","San Francisco","CA","https://www.secondmarket.com/company/foodspotting","http://www.foodspotting.com","2011-01-01","3000000.0"
"Spiceworks","Austin","TX","https://www.secondmarket.com/company/spiceworks","http://www.spiceworks.com/","2011-04-01","2.5E7"
"Wildfire Interactive","Redwood City","CA","https://www.secondmarket.com/company/wildfire","http://www.wildfireapp.com","2010-04-01","4000000.0"
