"Syncapse","Toronto, Canada","https://www.secondmarket.com/company/syncapse"
"VIRxSYS","Gaithersburg, MD","https://www.secondmarket.com/company/virxsys"
"Three Pillar Global","Fairfax, VA","https://www.secondmarket.com/company/three-pillar-global"
"KAI Pharmaceuticals","South San Francisco, CA","https://www.secondmarket.com/company/kai-pharmaceuticals"
"LiveIntent","New York, NY","https://www.secondmarket.com/company/liveintent"
"Liquid Scenarios","Boulder, CO","https://www.secondmarket.com/company/liquid-scenarios"
"Application Security","New York, NY","https://www.secondmarket.com/company/application-security"
"Everbridge","Glendale, CA","https://www.secondmarket.com/company/everbridge"
"2GO Software Solutions","Plano, TX","https://www.secondmarket.com/company/2go-software-solutions"
"HyperActive Technologies","Pittsburgh, PA","https://www.secondmarket.com/company/hyperactive-technologies"
"Composite Software","San Mateo, CA","https://www.secondmarket.com/company/composite-software-inc"
"Billtrust","Jamesburg, NJ","https://www.secondmarket.com/company/billtrust"
"Counsyl","Redwood City, CA","https://www.secondmarket.com/company/counsyl"
"A Bit Lucky","San Mateo, CA","https://www.secondmarket.com/company/a-bit-lucky"
"Lemnis Lighting","Barneveld, Netherlands","https://www.secondmarket.com/company/lemnis-lighting"
"AppFirst","New York, NY","https://www.secondmarket.com/company/appfirst"
"RentJuice","San Francisco, CA","https://www.secondmarket.com/company/rentjuice"
"Q1 Labs","Waltham, MA","https://www.secondmarket.com/company/q1-labs"
"Prudent Energy","Beijing","https://www.secondmarket.com/company/prudent-energy"
"kWhOURS","MA","https://www.secondmarket.com/company/kwhours"
"TenMarks Education","Newton, MA","https://www.secondmarket.com/company/tenmarks-education"
"ScoreBig","Los Angeles, CA","https://www.secondmarket.com/company/scorebig"
"Empire Avenue","Edmonton, Canada","https://www.secondmarket.com/company/empire-avenue"
"Spreaker","San Francisco, CA","https://www.secondmarket.com/company/spreaker"
"ecoATM","San Diego, CA","https://www.secondmarket.com/company/ecoatm"
"SkillSlate","New York, NY","https://www.secondmarket.com/company/skillslate"
"EnerVault","Sunnyvale, CA","https://www.secondmarket.com/company/enervault"
"MobileTag","Paris, France","https://www.secondmarket.com/company/mobiletag"
"Company.com","Palo Alto, CA","https://www.secondmarket.com/company/companycom"
"IBS Software Services (P)","Trivandrum, India","https://www.secondmarket.com/company/ibs-software-services-p"
"StorSimple","Santa Clara, CA","https://www.secondmarket.com/company/storsimple"
"Six Waves","Causeway Bay, Hong Kong","https://www.secondmarket.com/company/six-waves"
"Vico Software","Boulder, CO","https://www.secondmarket.com/company/vico-software"
"Dolan Media","Minneapolis, MN","https://www.secondmarket.com/company/dolan-media"
"Momentum Energy","Australia","https://www.secondmarket.com/company/momentum-energy"
"Horizon Fuel Cell Technologies","Singapore","https://www.secondmarket.com/company/horizon-fuel-cell-technologies"
"Dicerna Pharmaceuticals","Watertown, MA","https://www.secondmarket.com/company/dicerna-pharmaceuticals"
"MindJolt","San Francisco, CA","https://www.secondmarket.com/company/mindjolt"
"ScrollMotion","New York, NY","https://www.secondmarket.com/company/scrollmotion"
"Proteus Biomedical","Redwood City, CA","https://www.secondmarket.com/company/proteus-biomedical"
"Perception Software","Austin, TX","https://www.secondmarket.com/company/perception-software"
"Impinj","Seattle, WA","https://www.secondmarket.com/company/impinj"
"Ortiva Wireless","La Jolla, CA","https://www.secondmarket.com/company/ortiva-wireless"
"3P Biopharmaceuticals","Navarra","https://www.secondmarket.com/company/3p-biopharmaceuticals"
"Panopto","Pittsburgh, PA","https://www.secondmarket.com/company/panopto"
"Kobo","Toronto, ON, Canada","https://www.secondmarket.com/company/kobo"
"Palmaz Scientific","Dallas, TX","https://www.secondmarket.com/company/palmaz-scientific"
"SuVolta","Los Gatos, CA","https://www.secondmarket.com/company/suvolta"
"Algenol Biofuel","Bonita Springs, FL, Russian Federation","https://www.secondmarket.com/company/algenol-biofuel"
"Livefyre","","https://www.secondmarket.com/company/livefyre"
"Horizon Wind Energy","Houston, TX","https://www.secondmarket.com/company/horizon-wind-energy"
"GENBAND","Plano, TX","https://www.secondmarket.com/company/genband"
"GlassPoint Solar","Fremont, CA","https://www.secondmarket.com/company/glasspoint-solar"
"Sun Catalytix","Cambridge, MA","https://www.secondmarket.com/company/sun-catalytix"
"Activaero","Gemunden, Germany","https://www.secondmarket.com/company/activaero"
"FreshPlanet","New York, NY","https://www.secondmarket.com/company/freshplanet"
"ECOtality","San Francisco, CA","https://www.secondmarket.com/company/ecotality"
"PowerHouse dynamics","Newton, MA","https://www.secondmarket.com/company/powerhouse-dynamics"
"Doxo","Seattle, WA","https://www.secondmarket.com/company/doxo"
"Varicent Software","Toronto, ON, Canada","https://www.secondmarket.com/company/varicent-software"
"Currensee","Boston, MA","https://www.secondmarket.com/company/currensee"
"Reenergy Electric","Edmonton, Alberta, Canada","https://www.secondmarket.com/company/reenergy-electric"
"SeaMicro","Santa Clara, CA","https://www.secondmarket.com/company/seamicro"
"Assistly","San Francisco, CA","https://www.secondmarket.com/company/assistly"
"Factual","Los Angeles, CA","https://www.secondmarket.com/company/factual"
"Performable","Cambridge, MA","https://www.secondmarket.com/company/performable"
"Soladigm","Milpitas, CA","https://www.secondmarket.com/company/soladigm"
"StayClassy","San Diego, CA","https://www.secondmarket.com/company/stayclassy"
"Tervela","New York, NY","https://www.secondmarket.com/company/tervela"
"Enobia Pharma","Canada","https://www.secondmarket.com/company/enobia-pharma"
"Xiotech","Eden Prairie, MN","https://www.secondmarket.com/company/xiotech"
"Zeltiq Aesthetics","Pleasanton, CA","https://www.secondmarket.com/company/zeltiq--aesthetics"
"Medsphere Systems","Carlsbad, CA","https://www.secondmarket.com/company/medsphere-systems"
"Virtustream","Bethesda, MD","https://www.secondmarket.com/company/virtustream"
"Bio Pure Technology","Rishon-Lezion, Israel","https://www.secondmarket.com/company/bio-pure-technology"
"Next Big Sound","Boulder, CO","https://www.secondmarket.com/company/next-big-sound"
"Bill.com","Palo Alto, CA","https://www.secondmarket.com/company/billcom"
"ChinaNetCenter","Beijing, China","https://www.secondmarket.com/company/chinanetcenter"
"Infolinks","Palo Alto, CA","https://www.secondmarket.com/company/infolinks"
"Levant Power","Cambridge, MA","https://www.secondmarket.com/company/levant-power"
"SolarBridge Technologies","Austin, TX","https://www.secondmarket.com/company/solarbridge-technologies"
"SiXtron Advanced Materials","Dorval, Canada","https://www.secondmarket.com/company/sixtron-advanced-materials"
"Zosano Pharma","Fremont, CA","https://www.secondmarket.com/company/zosano-pharma"
"Second Wind","Somerville, MA","https://www.secondmarket.com/company/second-wind"
"Accumetrics","San Diego, CA","https://www.secondmarket.com/company/accumetrics"
"NanoInk","Skokie, IL","https://www.secondmarket.com/company/nanoink"
"Tiny Speck","","https://www.secondmarket.com/company/tiny-speck"
"Perimeter eSecurity","Milford, CT","https://www.secondmarket.com/company/perimeter-esecurity"
"SoloPower","San Jose, CA","https://www.secondmarket.com/company/solopower"
"Woodland Biofuels","Ontario, Canada","https://www.secondmarket.com/company/woodland-biofuels"
"SunGard","Wayne, PA","https://www.secondmarket.com/company/sungard"
"Exalt Communications","Campbell, CA","https://www.secondmarket.com/company/exalt-communications"
"Brainsgate","Israel","https://www.secondmarket.com/company/brainsgate"
"Living Proof","Cambridge, MA","https://www.secondmarket.com/company/living-proof"
"Oyster.com","New York, NY","https://www.secondmarket.com/company/oystercom"
"Stormfisher Biogas","Toronto, Canada","https://www.secondmarket.com/company/stormfisher-biogas"
"Infinite Power Solutions","Littleton, CO","https://www.secondmarket.com/company/infinite-power-solutions"
"General Dynamics","Falls Church, VA","https://www.secondmarket.com/company/general-dynamics"
"Tangoe","Waltham, MA","https://www.secondmarket.com/company/tangoe"
"Solar Junction","San Jose, CA","https://www.secondmarket.com/company/solar-junction"
"Wuxi Qiaolian Wind Power Technology","Wuxi, China","https://www.secondmarket.com/company/wuxi-qiaolian-wind-power-technology"
"Renewable Energy Group","Ames, IN","https://www.secondmarket.com/company/renewable-energy-group"
"Kythera Biopharmaceuticals","Calabasas, CA","https://www.secondmarket.com/company/kythera-biopharmaceuticals"
"Five Prime Therapeutics","San Francisco, CA","https://www.secondmarket.com/company/five-prime-therapeutics"
"Viralheat","","https://www.secondmarket.com/company/viralheat"
"Illumitex","Austin, TX","https://www.secondmarket.com/company/illumitex"
"DataCore Software","Ft. Lauderdale, FL","https://www.secondmarket.com/company/datacore-software"
"OneStop Internet","Rancho Dominguez, CA","https://www.secondmarket.com/company/onestop-internet"
"Mashape","San Francisco, CA","https://www.secondmarket.com/company/mashape"
"E-Box - Blogo.it","Milano, Italy","https://www.secondmarket.com/company/e-box---blogoit"
"Coulomb Technologies","Campbell, CA","https://www.secondmarket.com/company/coulomb-technologies"
"nLight","Vancouver, WA","https://www.secondmarket.com/company/nlight"
"Samasource","San Francisco, CA","https://www.secondmarket.com/company/samasource"
"Tuenti Technologies","Madrid, CO, Spain","https://www.secondmarket.com/company/tuenti-technologies"
"Stemgent","","https://www.secondmarket.com/company/stemgent"
"InStream Media","Newton, MA","https://www.secondmarket.com/company/instream-media"
"Basho Technologies","Cambridge, MA","https://www.secondmarket.com/company/basho-technologies"
"MetricStream","Palo Alto, CA","https://www.secondmarket.com/company/metricstream"
"GlassHouse Technologies","Framingham, MA","https://www.secondmarket.com/company/glasshouse-technologies"
"Synacor","Buffalo, NY","https://www.secondmarket.com/company/synacor"
"Terrafugia","Waltham, MA","https://www.secondmarket.com/company/terrafugia"
"Atraverda","Abertillery, Gwent,, United Kingdom","https://www.secondmarket.com/company/atraverda"
"UnboundID","Austin, TX","https://www.secondmarket.com/company/unboundid"
"Avere Systems","Pittsburgh, PA","https://www.secondmarket.com/company/avere-systems"
"Mendeley","London, United Kingdom","https://www.secondmarket.com/company/mendeley"
"Mobile Messenger","Los Angeles, CA","https://www.secondmarket.com/company/mobile-messenger"
"Vocalocity","Atlanta, GA","https://www.secondmarket.com/company/vocalocity"
"Sustainable Real Estate Solutions","Trumbull, CT","https://www.secondmarket.com/company/sustainable-real-estate-solutions"
"Silverpop","Atlanta, GA","https://www.secondmarket.com/company/silverpop"
"Jasper Wireless","Sunnyvale, CA","https://www.secondmarket.com/company/jasper-wireless"
"Mocana","San Francisco, CA","https://www.secondmarket.com/company/mocana"
"Elemental Technologies","Portland, OR","https://www.secondmarket.com/company/elemental-technologies"
"ChessCube.com","Century Boulevard, Century City, South Africa","https://www.secondmarket.com/company/chesscubecom"
"OpSource","Santa Clara, CA","https://www.secondmarket.com/company/opsource"
"mFoundry","Sausalito, CA","https://www.secondmarket.com/company/mfoundry"
"Refinery29","New York, NY","https://www.secondmarket.com/company/refinery29"
"Trusteer","Boston, MA","https://www.secondmarket.com/company/trusteer"
"ReverbNation","Durham, NC","https://www.secondmarket.com/company/reverbnation"
"Railsware","Kiev, Ukraine","https://www.secondmarket.com/company/railsware"
"my6sense","Tel Aviv, Israel","https://www.secondmarket.com/company/my6sense"
"kooaba","ZÃ¼rich, Switzerland","https://www.secondmarket.com/company/kooaba"
"Academia.edu","San Francisco, CA","https://www.secondmarket.com/company/academiaedu"
"Buzzd","New York, NY","https://www.secondmarket.com/company/buzzd"
"nCircle Network Security","San Francisco, CA","https://www.secondmarket.com/company/ncircle-network-security"
"Demandbase","San Francisco, CA","https://www.secondmarket.com/company/demandbase"
"Zimride","San Francisco, CA","https://www.secondmarket.com/company/zimride"
"WorldMate","Lod, Israel","https://www.secondmarket.com/company/worldmate"
"TicketStumbler","Boston, CA","https://www.secondmarket.com/company/ticketstumbler"
"Sharethrough","San Francisco, CA","https://www.secondmarket.com/company/sharethrough"
"InnoPath Software","Sunnyvale, CA","https://www.secondmarket.com/company/innopath-software"
"Xero","Wellington, New Zealand","https://www.secondmarket.com/company/xero"
"43 Things, The Robot Co-op","Seattle, WA","https://www.secondmarket.com/company/43-things-the-robot-co-op"
"Streetline","San Francisco, CA","https://www.secondmarket.com/company/streetline"
"TagMan","London, United Kingdom","https://www.secondmarket.com/company/tagman"
"Webaroo","Cupertino, CA","https://www.secondmarket.com/company/webaroo"
"I Love Rewards","","https://www.secondmarket.com/company/i-love-rewards-inc"
"HomeSpace","Singapore, Singapore","https://www.secondmarket.com/company/homespace"
"Celsias","Wellington, New Zealand","https://www.secondmarket.com/company/celsias"
"TidalTV","Baltimore, MD","https://www.secondmarket.com/company/tidaltv"
"mobME Wireless Solutions","Cochin, India","https://www.secondmarket.com/company/mobme-wireless-solutions"
"Grid Net","San Francisco, CA","https://www.secondmarket.com/company/grid-net"
"AtTask","Orem, UT","https://www.secondmarket.com/company/attask"
"Epic Advertising","New York, NY","https://www.secondmarket.com/company/epic-advertising"
"appssavvy","New York, NY","https://www.secondmarket.com/company/appssavvy"
"Zinio","San Francisco, CA","https://www.secondmarket.com/company/zinio"
"Sonico","Buenos Aires, Argentina","https://www.secondmarket.com/company/sonico-inc"
"deviantART","Hollywood, CA","https://www.secondmarket.com/company/deviantart"
"Appfolio","Goleta, CA","https://www.secondmarket.com/company/appfolio"
"SnapLogic","San Mateo, CA","https://www.secondmarket.com/company/snaplogic"
"Tripwolf","Vienna, Austria","https://www.secondmarket.com/company/tripwolf"
"IndoChino","Vancouver, Canada","https://www.secondmarket.com/company/indochino"
"InvenSense","Sunnyvale, CA","https://www.secondmarket.com/company/invensense"
"RateItAll","San Francisco, CA","https://www.secondmarket.com/company/rateitall"
"iRise","El Segundo, CA","https://www.secondmarket.com/company/irise"
"Egnyte","Mountain View, CA","https://www.secondmarket.com/company/egnyte"
"Bubble Motion","Singapore, Singapore","https://www.secondmarket.com/company/bubble-motion"
"Act-On Software","Beaverton, OR","https://www.secondmarket.com/company/act-on-software"
"Vivisimo","Pittsburgh, PA","https://www.secondmarket.com/company/vivisimo"
"Next New Networks","New York, NY","https://www.secondmarket.com/company/next-new-networks"
"Visto","Redwood City, CA","https://www.secondmarket.com/company/visto"
"Rocket Lawyer","San Francisco, CA","https://www.secondmarket.com/company/rocket-lawyer"
"Issuu","Copenhagen, Denmark","https://www.secondmarket.com/company/issuu"
"Covario","San Diego, CA","https://www.secondmarket.com/company/covario"
"Raptr","Mountain View, CA","https://www.secondmarket.com/company/raptr"
"Livemocha","Bellevue, WA","https://www.secondmarket.com/company/livemocha"
"Inigral","","https://www.secondmarket.com/company/inigral"
"Skyscanner","Edinburgh, United Kingdom","https://www.secondmarket.com/company/skyscanner"
"ClickTale","Israel","https://www.secondmarket.com/company/clicktale"
"Paltalk","New York, NY","https://www.secondmarket.com/company/paltalk"
"Answers Corporation","Jerusalem, Israel","https://www.secondmarket.com/company/answers-corporation"
"Bug Labs","New York, NY","https://www.secondmarket.com/company/bug-labs"
"Xconomy","","https://www.secondmarket.com/company/xconomy"
"BrightRoll","San Francisco, CA","https://www.secondmarket.com/company/brightroll"
"Gigya","Mountain View, CA","https://www.secondmarket.com/company/gigya"
"eXelate","New York, NY","https://www.secondmarket.com/company/exelate"
"RayV","New York, NY","https://www.secondmarket.com/company/rayv"
"Wikinvest","San Francisco","https://www.secondmarket.com/company/wikinvest"
"Get Satisfaction","San Francisco, CA","https://www.secondmarket.com/company/get-satisfaction"
"Danal","San Jose, CA","https://www.secondmarket.com/company/danal"
"MocoSpace","Boston, MA","https://www.secondmarket.com/company/mocospace"
"Cloudant","Boston, MA","https://www.secondmarket.com/company/cloudant"
"Eventful","San Diego, CA","https://www.secondmarket.com/company/eventful"
"Adap.tv","San Mateo, CA","https://www.secondmarket.com/company/adaptv"
"PayPerPost","Orlando, FL","https://www.secondmarket.com/company/barthiban-payperpost"
"Crossbeam System","Boxborough, MA","https://www.secondmarket.com/company/crossbeam-system"
"ERPLY","Tallinn, Estonia","https://www.secondmarket.com/company/erply"
"Merchant eSolutions","Redwood City, CA","https://www.secondmarket.com/company/merchant-esolutions"
"OpTier","New York, NY","https://www.secondmarket.com/company/optier"
"Jumptap","Cambridge, MA","https://www.secondmarket.com/company/jumptap"
"ArborGen","Summerville, SC","https://www.secondmarket.com/company/arborgen"
"Pervasis Therapeutics","Cambridge, MA","https://www.secondmarket.com/company/pervasis-therapeutics"
"RoboteX","Palo Alto, CA","https://www.secondmarket.com/company/robotex"
"Fanfare Group","Mountain View, CA","https://www.secondmarket.com/company/fanfare-group"
"Tracked.com","","https://www.secondmarket.com/company/trackedcom"
"Lattice Power","Jiangxi, China","https://www.secondmarket.com/company/lattice-power"
"Rive Technologies","Cambridge, MA","https://www.secondmarket.com/company/rive-technologies"
"Earth Class Mail","Beaverton, OR","https://www.secondmarket.com/company/earth-class-mail"
"Recycled Energy Development","Westmont, IL","https://www.secondmarket.com/company/recycled-energy-development"
"Alert Logic","Houston, TX","https://www.secondmarket.com/company/alert-logic"
"Oxagen","Abingdon, United Kingdom","https://www.secondmarket.com/company/oxagen-limited"
"Mzinga","Waltham, MA","https://www.secondmarket.com/company/mzinga"
"IC2E International, Inc.","Calgary, Canada","https://www.secondmarket.com/company/ic2e-international-inc"
"StreamBase Systems","Lexington, MA","https://www.secondmarket.com/company/streambase-systems"
"Parature","Herndon, VA","https://www.secondmarket.com/company/parature"
"NeuroPace","Mountain View, CA","https://www.secondmarket.com/company/neuropace"
"OPENLANE","Redwood City, CA","https://www.secondmarket.com/company/openlane"
"Zeo","Newton, MA","https://www.secondmarket.com/company/zeo"
"Avail Media","Reston, VA","https://www.secondmarket.com/company/avail-media"
"Infinia","Kennewick, WA","https://www.secondmarket.com/company/infinia"
"ShareThis","Palo Alto, CA","https://www.secondmarket.com/company/sharethis"
"Cornerstone OnDemand","Santa Monica, CA","https://www.secondmarket.com/company/cornerstone-ondemand"
"Become","Sunnyvale, CA","https://www.secondmarket.com/company/become"
"MetroPark","Los Angeles, CA","https://www.secondmarket.com/company/metropark"
"Utherverse Digitial, Inc.","Vancouver, Canada","https://www.secondmarket.com/company/utherverse-digitial-inc"
"Coffee and Power","San Francisco, CA","https://www.secondmarket.com/company/coffee-and-power"
"HopStop","New York, NY","https://www.secondmarket.com/company/hopstop"
"Flibe Energy","Huntsville, AL","https://www.secondmarket.com/company/flibe-energy"
"Red Thorne Media","Los Angeles, CA","https://www.secondmarket.com/company/red-thorne-media"
"Entrepreneur Finder","","https://www.secondmarket.com/company/entrepreneur-finder"
"Quodle","","https://www.secondmarket.com/company/quodle"
"Goya Foods, Inc.","Secaucus, NJ","https://www.secondmarket.com/company/goya-foods-inc"
"Latisys","Englewood, CO","https://www.secondmarket.com/company/latisys"
"Fresh Diet","Surfside, FL","https://www.secondmarket.com/company/fresh-diet"
"Community Cash","","https://www.secondmarket.com/company/community-cash-inc"
"Vaxil BioTherapeutics Ltd.","Nes-Ziona, Israel","https://www.secondmarket.com/company/vaxil-biotherapeutics-ltd"
"Tesoro Group LLC","","https://www.secondmarket.com/company/tesoro-group-llc"
"Niyato Industries","NC","https://www.secondmarket.com/company/niyato-industries"
"TripAdvisor","","https://www.secondmarket.com/company/tripadvisor"
"General Assembly","New York, NY","https://www.secondmarket.com/company/general-assembly"
"General Atomics","","https://www.secondmarket.com/company/general-atomics"
"INSIDE Secure","Aix-en-Provence, France","https://www.secondmarket.com/company/inside-secure"
"ServiceMesh","Santa Monica, CA","https://www.secondmarket.com/company/servicemesh"
"FanFueled","Chicago, IL","https://www.secondmarket.com/company/fanfueled"
"EBOS Plc","","https://www.secondmarket.com/company/ebos-plc"
"Kona Brewing Company","Honolulu, HI","https://www.secondmarket.com/company/kona-brewing-company"
"Abita Brewing Co.","Abita Springs, LA","https://www.secondmarket.com/company/abita-brewing-co"
"Alue Optics","","https://www.secondmarket.com/company/alue-optics"
"Seminole Energy Services","","https://www.secondmarket.com/company/seminole-energy-services"
"Hatcher Properties, LLC","","https://www.secondmarket.com/company/hatcher-properties-llc"
"Kreos Capital","","https://www.secondmarket.com/company/kreos-capital"
"Shutterstock Images","","https://www.secondmarket.com/company/shutterstock-images"
"1C Company","Moscow, Russian Federation","https://www.secondmarket.com/company/1c-company"
"Epic","","https://www.secondmarket.com/company/epic"
"BusyFlow","Warsaw, Poland","https://www.secondmarket.com/company/busyflow"
"ngmoco","","https://www.secondmarket.com/company/ngmoco"
"Selerity","Jersey City, NJ","https://www.secondmarket.com/company/selerity"
"PNC Capital Advisors LLC","","https://www.secondmarket.com/company/pnc-capital-advisors-llc"
"Razer","","https://www.secondmarket.com/company/razer"
"Aeris Communications","","https://www.secondmarket.com/company/aeris-communications"
"ShopSavvy","","https://www.secondmarket.com/company/shopsavvy"
"ZirMed","","https://www.secondmarket.com/company/zirmed"
"Diamond Rock Investors Limited","","https://www.secondmarket.com/company/diamond-rock-investors-limited"
"HedgeCo Networks","","https://www.secondmarket.com/company/hedgeco-networks"
"NewChapter, Inc.","","https://www.secondmarket.com/company/newchapter-inc"
"Artisanal Brands, Inc.","","https://www.secondmarket.com/company/artisanal-brands-inc"
"Advanced Systems Group LLC","","https://www.secondmarket.com/company/advanced-systems-group-llc"
"Everyme","Menlo Park, CA","https://www.secondmarket.com/company/everyme"
"Advertising Age","","https://www.secondmarket.com/company/advertising-age"
"Associated Renewable, Inc.","","https://www.secondmarket.com/company/associated-renewable-inc"
"Blackboard Inc.","","https://www.secondmarket.com/company/blackboard-inc"
"irrive","","https://www.secondmarket.com/company/irrive"
"PipelineDeals","Wayne, PA","https://www.secondmarket.com/company/pipelinedeals"
"Sturgeon Capital","","https://www.secondmarket.com/company/sturgeon-capital"
"Focus Acquisition Partners","","https://www.secondmarket.com/company/focus-acquisition-partners"
"Ordr.in","New York, NY","https://www.secondmarket.com/company/ordrin"
"CCP","","https://www.secondmarket.com/company/ccp"
"NeuroSky","San Jose, CA","https://www.secondmarket.com/company/neurosky"
"Atlantic Capital Partners GMBH","","https://www.secondmarket.com/company/atlantic-capital-partners-gmbh"
"Calimmune","","https://www.secondmarket.com/company/calimmune"
"SRAM","","https://www.secondmarket.com/company/sram"
"OvaScience","Boston, MA","https://www.secondmarket.com/company/ovascience"
"Lincoln Reserve Group Inc.","","https://www.secondmarket.com/company/lincoln-reserve-group-inc"
"Moore Capital, LLC","","https://www.secondmarket.com/company/moore-capital-llc"
"ReadyTalk","","https://www.secondmarket.com/company/readytalk"
"Pacific National Bank","","https://www.secondmarket.com/company/pacific-national-bank"
"One India","","https://www.secondmarket.com/company/one-india"
"Blacktree Capital Management","","https://www.secondmarket.com/company/blacktree-capital-management"
"Fine + Rare","","https://www.secondmarket.com/company/fine--rare"
"Lockboxer","","https://www.secondmarket.com/company/lockboxer"
"G2 Investment Group","","https://www.secondmarket.com/company/g2-investment-group"
"VC Experts","Shreveport, LA","https://www.secondmarket.com/company/vc-experts"
"mobintent","","https://www.secondmarket.com/company/mobintent"
"Text A Cab","New York, NY","https://www.secondmarket.com/company/text-a-cab"
"MoBeam","Cupertino, CA","https://www.secondmarket.com/company/mobeam"
"SweetLabs","San Diego, CA","https://www.secondmarket.com/company/sweetlabs"
"Socialbakers","Prague, Czech Republic","https://www.secondmarket.com/company/socialbakers"
"Stamped","","https://www.secondmarket.com/company/stamped"
"Halo Networks","London, United Kingdom","https://www.secondmarket.com/company/halo-networks"
"Catalus Capital","","https://www.secondmarket.com/company/catalus-capital"
"Ash Grove Cement Company","","https://www.secondmarket.com/company/ash-grove-cement-company"
"E2Open","Foster City, CA","https://www.secondmarket.com/company/e2open"
"Amanah Energy Group","","https://www.secondmarket.com/company/amanah-energy-group"
"Logitech","","https://www.secondmarket.com/company/logitech"
"F4W, Inc.","","https://www.secondmarket.com/company/f4w-inc"
"Gateway Bank & Trust","Ringgold, GA","https://www.secondmarket.com/company/gateway-bank--trust"
"Amromco Energy","Houston, TX","https://www.secondmarket.com/company/amromco-energy"
"Parse","San Francisco, CA","https://www.secondmarket.com/company/parse"
"Gojee","New York, NY","https://www.secondmarket.com/company/gojee"
"SaveUp","","https://www.secondmarket.com/company/saveup"
"TripLingo","","https://www.secondmarket.com/company/triplingo"
"iZettle","Stockholm, Sweden","https://www.secondmarket.com/company/izettle"
"Piictu","","https://www.secondmarket.com/company/piictu"
"Urtak","New York City, NY","https://www.secondmarket.com/company/urtak"
"Tinypay.me","Delft, Netherlands","https://www.secondmarket.com/company/tinypayme"
"Fanminder","Los Altos, CA","https://www.secondmarket.com/company/fanminder"
"Glassdoor","Sausalito, CA","https://www.secondmarket.com/company/glassdoor"
"Corelytics","","https://www.secondmarket.com/company/coreconnex-inc"
"Dashlane","","https://www.secondmarket.com/company/dashlane"
"Galt Financial Group, Inc","Newton, PA","https://www.secondmarket.com/company/galt-financial-group-inc"
"Spontaneously","","https://www.secondmarket.com/company/spontaneously"
"Euclid Inc.","","https://www.secondmarket.com/company/euclid-inc"
"Allegany-Erie Inc.","","https://www.secondmarket.com/company/allegany-erie-inc"
"Trinity Capital Advisors, Inc.","","https://www.secondmarket.com/company/trinity-capital-advisors-inc"
"Sopogy","","https://www.secondmarket.com/company/sopogy"
"Oldcastle Precast Inc.","","https://www.secondmarket.com/company/oldcastle-precast-inc"
"The Internet Business Trader","","https://www.secondmarket.com/company/the-internet-business-trader-the-ibt-network"
"Marnell Companies","","https://www.secondmarket.com/company/austi-llc"
"Shaker","","https://www.secondmarket.com/company/shaker"
"Lawrenceville Plasma Physics, Inc.","","https://www.secondmarket.com/company/lawrenceville-plasma-physics-inc"
"Vimeo","","https://www.secondmarket.com/company/vimeo"
"Altair Holdings LLC.","","https://www.secondmarket.com/company/altair-holdings-llc"
"Banneker Partners","","https://www.secondmarket.com/company/banneker-partners"
"Contrarian Capital","","https://www.secondmarket.com/company/contrarian-capital"
"Getty Images","Chicago, IL","https://www.secondmarket.com/company/getty-images"
"Blackstone","","https://www.secondmarket.com/company/blackstone"
"Blue Cove Ventures","","https://www.secondmarket.com/company/blue-cove-ventures"
"Saudi Aramco","","https://www.secondmarket.com/company/aramco"
"American Network","","https://www.secondmarket.com/company/american-network"
"Altius Associates","","https://www.secondmarket.com/company/altius-associates"
"ArcHelion Capital","","https://www.secondmarket.com/company/archelion-capital"
"Bonanza Capital","","https://www.secondmarket.com/company/bonanza-capital"
"Bankruptcy Exchange, Inc.","","https://www.secondmarket.com/company/bankruptcy-exchange-inc"
"QuestMark Partners","","https://www.secondmarket.com/company/questmark-partners"
"The Shopoff Group","","https://www.secondmarket.com/company/the-shopoff-group"
"CandleStick Advisors","","https://www.secondmarket.com/company/candlestick-advisors"
"Gurnard Perch Sophisticated Technologies","Novosibirsk, Russian Federation","https://www.secondmarket.com/company/gurnard-perch-sophisticated--technologies"
"Nethub Media","Bogota, Colombia","https://www.secondmarket.com/company/nethub-media"
"Bizzabo","Israel","https://www.secondmarket.com/company/bizzabo"
"Hare+Hart","New York, NY","https://www.secondmarket.com/company/hare--hart"
"Dominick & Dominick LLC","","https://www.secondmarket.com/company/dominick--dominick-llc"
"RHPR Holdings","","https://www.secondmarket.com/company/rhpr-holdings"
"Manpacks","","https://www.secondmarket.com/company/manpacks"
"Virtual Health","","https://www.secondmarket.com/company/virtual-health"
"The LawMax Group","","https://www.secondmarket.com/company/the-lawmax-group"
"DSM.net Inc.","","https://www.secondmarket.com/company/dsmnet-inc"
"Boston Dynamics","Waltham, MA","https://www.secondmarket.com/company/boston-dynamics"
"Kalthia Group Hotels","","https://www.secondmarket.com/company/kvmc"
"CVM Solutions","","https://www.secondmarket.com/company/cvm-llc"
"Thought Equity Motion","Denver, CO","https://www.secondmarket.com/company/thought-equity-motion"
"Nanigans","Boston, MA","https://www.secondmarket.com/company/nanigans"
"Analogic Group","","https://www.secondmarket.com/company/analogic-group"
"SunScience","","https://www.secondmarket.com/company/sunscience"
"Tantaline","Waltham, MA","https://www.secondmarket.com/company/tantaline"
"Slader","New York, NY","https://www.secondmarket.com/company/slader"
"BigCommerce","","https://www.secondmarket.com/company/bigcommerce"
"Luxoft","","https://www.secondmarket.com/company/luxoft"
"PodPonics","Atlanta, GA","https://www.secondmarket.com/company/podponics"
